sampleID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224
S_15277484,1.469058,0.062224176,0.66704416,0.46464497,0,0.051738154,0.35642552,0.024661224,0.097407624,0.03932225,0,0.33517617,0.21357638,0.0899111,0,0.24334598,0.606054,0.12377075,0.029456541,0.023688171,0.46387255,0.2455023,0.001893387,0.028445084,0.4688688,0.5560575,0.003118561,0.007079427,0,0.005732616,0.19773947,0.61151105,0.09513858,3.3785644,0.21178055,0.656402,0.88725567,0.005600168,2.330476,0,0.11496486,0.58175844,0.08196633,0.36441815,0.7489684,1.7779834,0.06377154,1.1177436,1.6367545,1.4023205,0.059874307,0.44211105,0,0.07975385,0.007784834,0,0.54520625,3.9056835,0.15243222,1.2696619,0.30654377,0.11092028,0.38539723,0.010796476,0.47846955,0.004089417,0.51778746,0.004611553,0.47109148,0.13906138,0,0.008392519,0.4453108,0.40116268,0.59026104,0.7537392,1.39338,0.56736857,0.9245259,0.42953426,0.042000867,0.8503169,1.8166873,0.2636463,0.16531785,0.09107924,0.40744975,0,0.06448597,1.5136424,0,0.16576952,0,0,0.89188766,1.2569399,1.9973016,1.7781584,0,1.3855428,0.084075555,0.033033684,0.15613343,0.7832818,0.075886965,0.48986882,1.5004083,0.6691172,0.20380853,0.007922908,1.0445724,0,1.1796839,0.08090372,0.32306284,0.3115197,0.22168988,0,0,0.19224262,0.0407612,0.017013012,0,0.45501235,0.06771046,8.711816,0.004252555,0.12514101,0.02234436,0.40289688,0.07487729,0.16393097,0.008140972,0.003447162,1.0045305,0.18766882,0.65208393,1.1125828,0.06501008,0.014509733,0.5514575,0.05746053,0.41706285,0.019782983,0.00093525,0.40356547,0,0.652472,0.005098911,0.010053669,0.374211,0,0.76687425,2.6427367,1.0000758,0.036494248,0.20650214,0.051719878,0.9123677,0,0.31094098,0.75560933,0.34186283,0,0,2.3226402,0,0.011363662,0.08443791,1.1602643,0.28202194,0,3.6004922,0.30622262,0.16198821,2.8323748,0.38291717,0.44910547,2.561276,0.17217149,0,0.030993944,0.14213015,0.28542486,0.90476966,0.1329926,0.08211402,0.28457975,0.07878158,0.11019696,1.7953027,0.53911483,0.4486065,0.01814757,0.18410623,0.7248869,0.9153206,0.58823156,1.3883948,0.32627603,1.0711995,0.04570921,0.22944432,0.12779249,0.23553607,0.2696024,0,0.06531765,0.10721052,1.2110409,0.08239206,0,0.041016113,0.006886327,0.014040744,0.56471616,0,0.019949766,0.057184532,0.8832093,0.505115,0.8951558,0,0.24711293
S_15277485,1.1799436,0.260583,0.41662762,0.28078344,0.020094771,0.16809398,0.12361122,0.058764774,0.004772732,0.14564268,0.021489717,0.30584025,0.1961877,0.23446585,0,0.36287698,0.5039671,0.5793683,0,0.3613321,0.23909564,0.6045729,0,0.0447756,0.058852676,1.03811,0,0.06661171,0.14905864,0.04417874,0.061025918,0.5539778,0.17747633,3.5282748,0.12980953,0.33080876,0.92698854,0.052609857,1.8314418,0,0.2826155,0.6147022,0.11589272,0.52125597,0.30802846,1.3860565,0.6891611,0.7581369,1.8295473,1.1875813,0.05339119,1.0793449,0.22644506,0.08218121,0.017253825,0,0.370505,4.3314104,0.17869465,1.0028441,0.2991127,0.25499538,0.79908043,0.027641803,0.043168407,0.4987016,0.23124142,0,0.045424424,0.16905558,0.6421764,0.015222863,0.5414391,1.553853,0.5473071,0.38471007,1.748528,0.98646903,0.5920432,0.72751087,0.19849293,0.7054415,2.3053703,0.2782103,0.85661054,0.2372223,0.02691794,0.06233775,0,0.7810699,0.000655565,0.11661889,0.011391938,0.10478807,1.3659967,1.4079129,1.8892617,2.5082881,0.109224394,1.8899673,0.22038166,0.40088564,0.24504177,0.2187819,0.027062446,0.8255636,1.6771541,0.9261124,0.15780373,0.017487518,0.7469368,0.004360102,1.7786875,0.318214,0.033828326,0.6903493,0.3769421,0,0.015349631,0.21401864,0.07372449,0.057945136,0.016873745,0.8579673,0.10131382,7.383335,0.5965249,0.21765958,0.09040363,0.59860206,0.33714372,0.028245877,0.016263554,0.00062528,0.9848052,0.4874119,0.50430065,1.2027224,0.38733485,0.47814965,0.17568174,0.03875023,0.31773794,0.03389146,0.04775933,0.123132825,0,0.57568675,0.018838828,0,0.06467117,0.001451136,0.6902179,2.3954144,0.9366027,0.45052618,0.22866124,0.26497173,1.0711678,0.006725634,0.68742245,0.869638,0.15579185,0,0,1.9637603,0.052010875,0.062009413,0.040586695,2.219008,0.68117553,0.021165673,4.168734,0,0.121424,2.2118335,0.42395386,0.4822826,2.96729,0.20243923,0,0.06688833,0.48838285,0.87299263,0.7509783,0.41933012,0.43350148,0.12889759,0.09606463,0.005019073,1.696516,0.25019014,1.7478242,0.26489723,0.71140593,0.761538,1.4813594,0.15040606,1.7205311,0.16551235,0.7807316,0.65913016,0.027905125,0.5586171,0.27200824,0.8916401,0.059270896,0.11585896,0.083344005,1.2416438,0.41418338,0,0.068785354,0.062258385,0.047979962,0.27304846,0.07418633,0.08470088,0.15931618,1.951805,1.0279534,1.2873882,0,0.19028161
S_15277486,0.35398677,0.16009349,0.11464081,0.15507205,0.042122614,0.030437026,0.28508005,0.01915082,0.053975593,0.05165355,0.009078616,0.101896666,0.6790898,0.2192189,0,0.17891787,0.8492847,0.11652016,0.036989,0.023968771,0.88945127,0.47753254,0.008446567,0.015061378,0.284995,1.0662773,0,0,0.08738708,0.4867394,0.2813152,0.3967481,0.101963736,3.429656,0.2841122,0.62220716,0.55845976,0.002020792,1.2450906,0,0.3015109,0.40081918,0.18420857,0.1803271,0.43620223,1.0001268,0.08957063,1.2822505,1.1638943,1.0820686,0.21179587,0.29611808,0.22658798,0.03074925,0.08325624,0,0.53671616,3.403986,0.2759821,0.6224948,0.3298463,0.081886694,0.44889116,0.011624703,0.03881114,0.07908951,0.16461568,0.002739804,0.6238716,0.027437331,0.052314505,0.033634335,0.67611647,0.70840883,0.34008768,0.30662575,1.3873216,0.5997245,0.8261504,0.3880038,0.41355872,0.6957878,1.7379206,0.4010787,0.7000706,0,0.049924534,0.001973438,0,1.252453,0,0.023037177,0,0.100154944,1.4486204,1.5006199,1.9760654,2.2581623,0.15363333,0.57832134,0.40606818,0.1201023,0.31773838,1.485796,0.035360284,0.51807046,1.2294968,0.9135819,0.059960414,0.009126195,0.23925807,0.1432504,1.0661427,0.016793352,0.14026281,0.4507634,0.45666203,0,0.013811347,0.059129555,0.017526818,0.01253547,0.003137949,0.17128415,0.082827665,6.3437147,0.035709735,0.03331852,0.045387726,0.02598094,0.087468185,0.43440375,0.000631562,0,0.239409,0.097362764,0.82651925,0.65819186,0.12311674,0.3076709,0.30785805,0.24721088,0.9611689,0.029844623,0.096367866,0.08401431,0.006587615,0.4430515,0.05469287,0,0.049187437,0,0.36835784,2.0871868,0.5279727,0.02739777,0.08305186,0.08799044,1.1379691,0,0.5110756,1.0125188,0.23484933,0,0.006765789,2.0530214,0.005663003,0.035344597,0.021697804,1.4862425,0.2958774,0.16111743,4.467521,0,0.008454723,1.9130076,0.58441,0.37220532,3.1101592,0.18383041,0.000924751,0.05416738,0.07543049,0.79656625,0.66754717,0.7789246,0.17512028,0.29270765,0.09972985,0.04514839,1.124282,0.18342426,0.4365032,0.29560745,0.23226571,0.6711203,1.2971826,0.12751187,1.8213574,0.029598743,1.0924654,0.05049344,0.04860858,0.37260288,0.5323036,0.2935578,0.005405546,0.007289171,0.3901477,1.0057354,0.007380106,0.0052274,0.078656495,0,0.026248645,0.23481701,0.011109345,0.003781555,0,0.55906045,0.6756894,1.3284575,0.003231674,0.30923826
S_15277487,0.8351423,0,0.41966006,0.584925,0.14169417,0.078583725,0.6630059,0.10247609,0.0639752,0.03964788,0.021866541,0.12672818,0.5213539,0.020984806,0.028326092,0.1923881,0.96823573,0.7678289,0,0.05811022,0.42022815,0.46309194,0,0.14551833,0.53380525,0.25436264,0,0.2577121,0.071258344,0.008885842,0.24194211,0.7128836,0,3.0452096,0.10129807,0.68251187,1.4231231,0.084944546,1.3032113,0,0.17733252,0.054952975,0.30779168,0.68637866,0.49954426,1.322636,0.15525171,0.88097376,2.0705266,1.2722538,0.2890818,0,0,0,0.10980686,0.000945472,0.533636,4.2693877,0.17631765,1.3981279,0.4303201,0,0.41272876,0,0.05661195,0.005642188,0.22287135,0.00799017,0.08642031,0.12218734,0.000952105,0.008029152,0.43642735,0.63194895,0.5052876,1.2815192,1.0774187,0.4845437,0.760824,0.47563556,0.058950968,0.7255925,1.8158319,0.5565809,0.5531019,0.009981402,0.15249212,2.10E-05,0.005918802,1.1454586,0,0.097732745,0.08013112,0.017889008,0.65846527,1.1413107,0.996892,1.4883724,0.016905261,0.8389996,0.16744368,0.16270654,0.41736868,0.987593,0.050043583,0.16124707,0.85170525,0.20067711,0.27927348,0.005837281,0.3730326,0,0.97559005,0.30051535,0.65774655,0.38358158,0.34398317,0,0,0.32854274,0.08775063,0.54606366,0.04695064,0.015378772,0.14520949,8.9703,0.048801832,0.16951133,0.08521373,0.2503409,0.013207853,0.4149807,0.002002429,0.035326116,0.9968811,0.11292344,0.33591628,2.2264953,0.012152032,0.2438554,0.23282064,0.03273412,0.9589742,0.013070233,0.029156948,0.486943,0.064508185,0.5711768,0.029133081,0,0.33926934,0,0.27429062,2.4633162,1.064527,0.08260669,0.07392093,0.28315014,0.5745685,0,0.45769128,0.997491,0.48437437,0,0,1.8775706,0,0,0.23599231,1.1866624,0.21650596,0,4.222898,0.15850371,0.12633222,3.0775654,0.13399434,0.17863737,3.0169578,0.015695514,0,0,0.473164,0.8302984,0.58695704,0.35548934,0.102674305,0.03890925,0.033102866,0.17330997,0.84781694,0.40960315,0.17421423,0.0810372,0.52347684,1.3142941,0.84888613,0.2621888,1.1239619,0.3244329,0.9900199,0.36643857,0.9039062,0.12991033,0.37641293,0.22754751,0,0.24952422,0.020318517,0.69077396,0.17127621,0.001165916,0.01775994,0,0.12991267,0.48546484,0,0.0578945,0.05612857,1.1630566,0.926445,0.53616095,0,0.5828462
S_15277488,1.0233732,0.19726914,0.10220334,0.52655876,0.015171397,0.024163356,0.15224622,0.23119405,0.029294588,0.03315439,0.06557327,0.047644902,0.73614246,0.052601818,0.003903632,0.050849237,0.8762625,0.1769495,0.05931462,0.025318176,0.7193786,0.7341005,0,0.2596939,0.086321406,0.78304476,0.022827275,0.018624049,0.028992089,0.10806211,0.6919093,0.94463605,0.04041547,3.543295,0.09838784,0.8421737,1.0467494,0.02011178,1.6177461,0,0.4658417,0.469272,0.16359842,0.44812784,0.77246827,1.6786326,0.35818925,0.5383121,1.6828419,1.9154009,0.23806712,0.020877669,0.002108445,0.11412126,0.10994389,0,0.7833399,2.9705355,0.49363923,0.8918758,0.29554152,0,0.1582053,0.050092712,0.46233138,0.01610056,0.2566591,0.000261737,0.41467538,0.10462936,0,0.021175064,0.6592303,0.29884586,0.61739856,1.3551841,1.684553,0.5368353,0.8650065,0.277259,0.43579537,0.77266455,1.9653727,0.40508574,0.41174817,0.112009995,0.12678055,0.01387328,0.13587931,1.4488239,0,0.19293968,0.18104184,0.002426023,0.6707368,2.0558264,1.6544006,1.7664343,0.001521782,0.7103452,0.44216907,0.22098784,0.32754958,0.8632355,0.06365342,0.2602222,1.2166184,1.0879744,0.03635069,0,0.47511664,0,0.8433034,0.06209143,0.14424337,0.59865427,0.36327106,0,0.00354973,0.06466268,0.25010127,0.13792065,0,0.21605371,0.055064205,8.010212,0.14501476,0.05395432,0.02555185,0.34566736,0.30791938,0.21818261,0.1122045,0.005132806,1.102737,0.2565248,1.0466942,1.455932,0.18217328,0.053342007,0.32082695,0.014796922,1.181501,0.037333626,0.21795082,0.14491786,0.001401794,0.6254139,0.010958592,0,0.01424938,0,0.8315777,2.300588,0.7456237,0.020729065,0.44292733,0.18537657,1.1431206,0.02161278,0.29419926,0.63649744,0.2180121,0,0,3.427113,0,0.0290056,0.23684211,1.1811621,0.3293939,0,4.572202,0,0.12483657,2.9539065,0.413776,0.40184987,2.68143,0.24678795,0.004673679,0.10745016,0.64988637,0.59793425,0.80084914,0.5053722,0.11889798,0.08430494,0.17524706,0.364278,1.4789327,0.6057259,0.38084403,0.19331932,0.43222642,0.8231211,0.9369482,0.54451716,1.3223809,0.11303402,1.6209265,0.013512078,0.41697156,0.10843666,0.48018187,0.12318233,0,0,0.04559342,1.3886415,0.026969137,0,0.1889578,0,0.07057684,0.7246028,0,0.085064866,0.001388381,0.6420207,0.89588493,0.754159,0,0.54963636
S_15277489,0.41295496,0.020231202,0.026689364,0.41456565,0.056778103,0.09120395,0.078687675,0.029788738,0.052514914,0.006487118,0.038498037,0.0674549,0.34356168,0.029563699,0,0.19554956,0.9495341,0.23644473,0.059411764,0.23426375,0.40359023,0.42547196,0,0.06617669,0.023388011,0.4677189,0.005125618,0.07419101,0.07089866,0.03812103,0.43283868,0.67416084,0.02468891,3.145978,0.12725265,0.36566672,1.2980181,0.011071717,1.21663,0,0.24031073,0.18907504,0.04309463,0.62497836,0.1310706,1.0782087,0.003740736,1.2953409,1.7272028,0.2460062,0.16454843,0.003699951,0,0,0.109490745,0.047177643,0.31738725,4.0952578,0.12891847,0.8282976,0.24885675,0.002227315,0.2495317,0,0.046154685,0.001519478,0.04826336,3.40E-05,0.003488543,0.27254963,0,0.007471507,0.2936981,0.29785153,0.3546925,0.71397114,0.95124793,0.56834763,0.5142872,0.32387692,0.13890895,0.6097066,1.3064711,0.39672467,0.05628715,0,0.059516925,0,0.0409002,0.85256773,0.004449653,0.09696341,4.10E-05,0,1.25996,1.1892725,1.3271712,1.8830099,0.04872854,1.2561479,0.24561425,0.08567981,0.25431904,0.85727227,0,0.4524467,1.0432625,0.14804237,0.12059561,0,0.38134852,0,0.7335468,0.092488,0.26851138,0.45675558,0.19510344,0,0.001888166,0.17516433,0.08111061,0.17467834,0,0.023340862,0.09857282,7.8439813,0.22196458,0.30046085,0.086925164,0.1195274,0.023314632,0.15921015,0,0.002589453,0.9092928,0.16404833,0.6062509,1.0873674,0.08940385,0.074680336,0.122482434,0.08102071,0.6609336,0.09060918,0.15827772,0.15650913,0.019323103,1.2678443,0.030248461,0.06966346,0.20108008,0,0.29797086,2.510109,0.92664087,0.043927096,0.047852438,0.43287426,0.4826358,0,0.27488318,0.3356866,0.13322943,0,0.008457264,1.3096156,0.000106179,0.008550402,0.049263284,1.153648,0.31575155,0,3.6068926,0.042227965,0.044983193,2.906205,0.19174305,0.45731404,2.5371249,0.002962261,0,0,0.17044336,0.6395245,0.5292686,0.26171118,0.015531875,0.09574274,0.001051296,0.10990125,0.72151166,0.038628343,0.4381072,0.05256678,0.32017243,0.58394504,0.6081167,0.10633207,1.4370961,0.13147923,0.5077326,0.038076207,0.30241364,0.121922776,0.15669778,0.11126014,0,0.000701365,0.003863556,0.45785254,0.22449209,0,0.12501611,0.03824275,0.13011515,0.13841188,0,0.17477863,0.024572125,1.484394,0.8156547,0.67922693,0,0.24974595
S_15277490,0.61124223,0,0.32208833,0.22488321,0.010287908,0.08611704,0.973869,0.01785,0.036912493,0,0.003894901,0.24097861,0.69592285,0.1872518,0,0.45389822,0.60586005,0.15866841,0.02238792,0.069406584,0.7867295,0.26126754,0,0,0.6350921,0.63537186,0,0,0.23395818,0.014413257,0.22529648,0.46683544,0,3.8414924,0.05529862,0.47759542,0.7124665,0.034694016,1.2876694,0,0.06943315,0.19003054,0.25496486,0.8402784,0.5711364,0.7880462,0.080568425,0.7388036,1.3447338,0.98519087,0.104024306,0.08668353,0.013627076,0,0.038442917,0,0.66930646,3.74208,0.047536734,0.8453847,0.3306272,0.002600422,0.5568775,0,0.22477365,0.09959703,0.45527753,0.001941331,0.17423669,0.074693225,0.027879447,0.016369577,0.3746262,0.66271514,0.26091257,0.47301647,1.4657328,0.6001028,0.78832656,0.30083555,0.3055606,0.70873535,1.3633987,0.36345458,0.5015472,0,0.014546511,0,0,1.1877278,0,0.098769866,0.003465724,0,1.0805744,0.7911059,0.9905797,2.3947895,0.07344952,0.7727152,0.29958722,0.19501552,0.10678926,1.0666323,0.14701676,0.72183275,1.0363069,0.25933963,0.02259352,0.09704174,0.17204636,0,0.42731133,0.05497846,0.3055211,0.65397334,0.56458974,0,0,0.14077315,0.056687932,0.14032917,0.019338662,0.069823876,0.18475236,8.241338,0.02612574,0.24597989,0.01638441,0.053745028,0.024390498,0.64314634,0.07587452,0,0.4929005,0.12850912,0.7119273,0.9784208,0.05957972,0.1221179,0.29305246,0.08663725,0.8068927,0.006672609,0.02624068,0.309555,0.030910637,0.5325613,0.046995223,0,0.06627179,0,0.4338448,2.439763,0.8219053,0.029924577,0.050853334,0.15727305,0.74883807,0,0.88494855,0.7932946,0.28680548,0,0.001231234,1.9461234,0,0.006369112,0.11969531,0.73332244,0.34714684,0,4.81943,0.07420655,0.1375886,2.6986034,0.2108266,0.4404683,2.5157876,0.05838231,0,0.000192866,0.5391563,0.5788426,0.8301524,0.32502007,0.12120359,0.08451364,0.008963548,0.17589308,1.0715574,0.059665583,0.25479835,0.046374165,0.47522214,0.503284,0.8279557,0.17679603,1.0136602,0.13293415,0.6513463,0.103960365,0.13082671,0.07123624,0.50632906,0.2143131,0.006288042,0.1304846,0.000998699,0.548501,0.011126986,0.007755975,0.042873256,0,0.03234685,0.45298854,0,0.011185647,0.03458654,0.8748462,0.5996182,1.1612314,0,0.5279693
S_15277491,0.77386177,0,0.5385734,0.47211638,0.004273115,0.020035919,0.06646637,0.06263004,0.033975203,0.07001349,0.008861676,0,0.25313035,0.07748264,0,0.13441916,1.0152998,0.13252492,0.03235851,0.10278509,0.2355671,0.5749366,0.048303287,0.08440511,0.23292232,0.63723254,0,0.27573684,0.020537747,0.07168491,0.2718788,1.0044323,0.123042524,2.654123,0.18646508,0.44319457,1.1460181,0,1.1926057,0,0.25237927,0.3651388,0.14593056,0.43380395,0.49311486,2.0643463,0.25138745,1.1038187,1.5228586,1.1024393,0.09079179,0.25681624,0.031620134,0.034799896,0.18030459,0,0.58899784,3.4680061,0.09216785,1.0720212,0.08173031,0.020945981,0.026287317,0.34635743,0.45153037,0,0.37641525,0,0.35975337,0.2711957,0.002984799,0.022989368,0.08661864,0.4984009,0.26874813,0.75666153,1.1558275,0.24106924,0.87937146,0.45196584,0.060880043,0.854731,1.7442998,0.3731724,0.38314945,0.08373727,0.51542354,0,0.03855774,1.4812303,0,0.14721489,0.021925332,0.034866337,0.5247215,1.9532701,1.1679394,1.9028666,0.001318865,1.173407,0.15234326,0.27787372,0.21726753,0.4012575,0.20641974,0.7071424,1.1452783,0.4577871,0.19134052,0,0.7267489,0,0.96202946,0.17020646,0.06815713,0.50256264,0.24080876,0,0.001368554,0.11568998,0.05344445,0.65421724,0,0.44509637,0.19351986,8.60603,0.16482875,0.07379349,0.043387894,0.35465762,0.12227093,0.003236564,0.13800734,0,1.1279154,0.11138743,0.35177794,1.7794646,0.11730089,0.080828495,0.036446847,0.000687941,0.41425294,0.019660383,0.171083,0.18915507,0,0.23000666,0.15386078,0.019829154,0.437005,0,0.5930941,2.6628869,0.9779933,0.078382485,0.37053207,0.2409825,0.5478201,0,0.35523245,0.6553403,0.10449191,0,0.013461106,2.1254,0,0.000491349,0.10295864,1.6600121,0.39973727,0,4.001957,0.07418875,0.35423118,2.3335416,0.43709257,0.6512029,2.9424407,0.07573165,0.004843533,0,0.729597,0.16882402,0.9333415,0.1124938,0.17111187,0.012443226,0.06726216,0.116208754,1.1885828,0.5880422,0.92470187,0.004640594,0.56490034,0.79500145,0.92882335,0.30989045,1.2425121,0.4242662,1.5840471,0.20216604,0.6204122,0.27788472,0.49818692,0.1164741,0,0.014616161,0.028878834,0.9840658,0.21792471,0.004073321,0.1952125,0.007523221,0.031163098,0.40024236,0,0.11287968,0.072570086,1.2267318,0.94568044,0.48957738,0,0.026697872
S_15277492,1.0853264,0.007441495,0.30548722,0.27611816,0.004311661,0.15377046,0.38631213,0.29773143,0.036430936,0.010965392,0.1276969,0.093334064,0.7851662,0.059984844,0.10175487,0.19105197,0.89948356,0.356126,0.14551428,0.23030274,0.74320644,0.39325786,0.019772703,0.10933559,0.27694827,0.34192684,0,0.14210407,0.11677333,0.013178542,0.57053316,0.84418815,0,2.9782586,0.00710485,0.5582396,1.4333465,0.038843468,1.5826573,0,0.14803824,0.3178968,0.3801974,0.99890363,0.675446,1.1730775,0.17691319,1.0158187,1.7122582,0.9743785,0.006945752,0,0.015479047,0,0.15906253,0,0.8212038,3.9127207,0.22817744,0.7980684,0.3635888,0.012519438,0.29680094,0.003432424,0.12278548,0,0.13336813,0,0.105109215,0.07490257,0.092816256,0.018583208,0.17675357,0.7755554,0.6515329,2.004707,1.0946803,0.34516084,0.79222214,0.32908225,0.50173694,0.9880448,1.7853092,0.37991738,0.23376395,0.05728808,0.2348954,0,0.058681056,1.8881567,0,0.13060884,0.010006264,0,0.29581642,1.3135934,1.2013558,1.7100621,0.11066074,0.989407,0.3161322,0.39026007,0.14584874,0.53588647,0.054700408,0.39674667,0.77809095,0.20294787,0.10763661,0.25119698,0.4508854,0,0.45088872,0.2033146,0.5688819,0.6017678,0.4126075,0,0.028806236,0.2272386,0.22962025,0.49941674,0,0.091534965,0.12822346,9.3666115,0.011058131,0.16194768,0.019133223,0.1532743,0.059333485,0.35457802,0.021413734,0.051377185,0.8495225,0.1390682,0.65741986,1.5586421,0.14377484,0.18026581,0.2765987,0.006164142,1.0353771,0.085859746,0.17615458,0.18936795,0.015914481,1.0640621,0.054525174,0.029838633,0.5233622,0,0.24239194,2.3608477,1.0151829,0.010781269,0.2793076,0.5045057,0.6182475,0,0.61550874,0.2653136,0.34532055,0,0.01733724,2.3050122,0,0.032614246,0.16733436,1.151244,0.15496974,0,6.045044,0.116674796,0.21232839,3.1102345,0.07983156,0.38226178,2.6168652,0.083638914,0.01371117,0,0.5189499,0.8109109,0.33709905,0.21862386,0,0.013505889,0,0.31414595,1.0505852,0.25373307,0.07174616,0.28965795,0.23098563,0.7494527,0.8045791,0.28832194,0.79338956,0.35641736,0.8470826,0,0.4081593,0.05298945,0.40230268,0.021666935,0,0.03937152,0.00238449,0.48709372,0.20570341,0.019483326,0.075691216,0.010255404,0.1177185,0.75575817,0,0.21222655,0.05388555,0.95467,0.615356,0.75909746,0,0.54840547
S_15277493,0.5494886,0.24158072,0.3527777,0.26672763,0.001964991,0.02138909,0.061938122,0.20850527,0.13920677,0,0,0.021265872,0.34714812,0.20362385,0,0.19943002,0.8211965,0.2910385,0.000522169,0.03209117,0.31188533,0.38584822,0.007402756,0.014415174,0.1451879,0.8855141,0.004125001,0,0.0099246,0.07410829,0.14736065,0.3729132,0.041075338,2.9497511,0.28016067,0.4959238,1.1914773,0.010146168,1.2064517,0,0.36449432,0.30200714,0.07833941,0.23122591,0.40269288,1.3645768,0.062923715,1.336853,1.4244894,1.1540587,0.10120429,0.26550436,0.049009074,0.001055136,0.04236053,0,0.27980918,3.994678,0.1195405,0.7360121,0.30043823,0.002889479,0.232736,0,0.44206756,0.017163161,0.2517511,0,0.27150774,0.06352624,0.001653873,0.018856566,0.11106894,0.92335933,0.43323973,0.39697242,1.3835461,0.52303946,0.804427,0.056842074,0.23667698,0.76046693,2.1056414,0.46272203,0.8249905,0,0.24267237,0.000693466,0.017385649,1.4611145,0,0.07501673,0,0,1.1484646,2.09863,1.5364268,2.470396,0.09039627,0.7969482,0.22646978,0.06862281,0.080425784,1.0514306,0.02609313,0.6240668,1.2041808,0.8203872,0.09111144,0,0.4768726,0,0.461592,0.054200314,0.122997925,0.7806437,0.31382042,0,0,0.11278557,0,0.0391089,0,0.1849762,0.15669283,7.785174,0.087336056,0.09854698,0.057541367,0.12975964,0,0.068523824,0,0.005854323,0.7370137,0.23321868,0.5072393,1.218412,0.26052758,0.28782532,0.101283364,0.08820829,0.9093864,0.07300982,0.00763407,0.084768035,0,0.33987325,0.005516889,0,0.15761082,0,0.49659663,2.892151,0.62632376,0.29976276,0.09722735,0.082033575,0.70417553,0,0.22336364,0.4251678,0.12313434,0,0,1.5479157,0,0.001585041,0.06200731,1.1817364,0.46317726,0,4.0897517,0.03997165,0.1260229,2.3006494,0.33773255,0.5581612,2.4195492,0.075534165,0,0.002124496,0.29882342,0.51300347,0.8231002,0.30625492,0.17581268,0.008729036,0.044523258,0.019563882,1.1169106,0.26022515,0.7453006,0,0.31169674,0.6422002,0.8641874,0.2729926,1.5807317,0.15399143,1.2548449,0.015028302,0.1675595,0.045750104,0.41081044,0.35004646,0,0,0,0.9512957,0.14984018,0.028518574,0.05140248,0,0.000681012,0.5049875,0,0.058871657,0.007897694,1.2330937,0.48737556,0.59329355,0,0.19302201
